id_student,code_module,code_presentation,dropout,total_clicks,total_sessions,first_active_day,last_active_day,activity_span,avg_clicks_per_day,num_assessments_submitted,avg_score,min_score,num_low_scores,avg_submission_delay,gender,age_band,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
370312,FFF,2013B,0,568.0,13.0,-18.0,19.0,37.0,43.69230769230769,1.0,94.0,94.0,0.0,0.0,M,0-35,London Region,A Level or Equivalent,60-70%,0,60,Y
371169,FFF,2013B,1,557.0,17.0,-15.0,19.0,34.0,32.76470588235294,1.0,80.0,80.0,0.0,-1.0,M,0-35,East Anglian Region,Lower Than A Level,0-10%,0,60,N
371787,FFF,2013B,0,1542.0,29.0,-12.0,20.0,32.0,53.172413793103445,2.0,72.0,64.0,0.0,-102.5,F,0-35,Ireland,Post Graduate Qualification,?,0,60,N
371810,FFF,2013B,1,87.0,5.0,-17.0,-4.0,13.0,17.4,0.0,0.0,0.0,0.0,0.0,M,35-55,Wales,Lower Than A Level,0-10%,1,120,N
373135,FFF,2013B,0,363.0,15.0,-18.0,19.0,37.0,24.2,2.0,93.0,86.0,0.0,-106.0,M,0-35,South West Region,Lower Than A Level,90-100%,0,120,N
373613,FFF,2013B,0,162.0,13.0,-11.0,20.0,31.0,12.461538461538462,1.0,80.0,80.0,0.0,1.0,F,0-35,West Midlands Region,Lower Than A Level,0-10%,0,60,Y
376109,FFF,2013B,0,1073.0,25.0,-17.0,18.0,35.0,42.92,1.0,72.0,72.0,0.0,-3.0,F,0-35,North Western Region,A Level or Equivalent,10-20,1,60,N
377046,FFF,2013B,1,686.0,17.0,-18.0,20.0,38.0,40.35294117647059,1.0,92.0,92.0,0.0,-1.0,F,35-55,South East Region,Lower Than A Level,80-90%,0,90,N
377244,FFF,2013B,0,369.0,17.0,-6.0,20.0,26.0,21.705882352941178,1.0,94.0,94.0,0.0,-1.0,M,0-35,North Western Region,A Level or Equivalent,40-50%,0,120,N
377274,FFF,2013B,0,285.0,11.0,-11.0,19.0,30.0,25.90909090909091,2.0,90.0,88.0,0.0,-102.5,M,0-35,London Region,No Formal quals,10-20,0,60,N
378884,FFF,2013B,0,202.0,6.0,-17.0,18.0,35.0,33.666666666666664,1.0,84.0,84.0,0.0,-4.0,M,0-35,South West Region,Lower Than A Level,30-40%,1,210,N
378950,FFF,2013B,0,620.0,26.0,-17.0,20.0,37.0,23.846153846153847,1.0,90.0,90.0,0.0,-2.0,M,0-35,East Anglian Region,A Level or Equivalent,40-50%,0,120,N
379234,FFF,2013B,0,213.0,6.0,-16.0,20.0,36.0,35.5,1.0,70.0,70.0,0.0,0.0,M,0-35,South Region,Lower Than A Level,70-80%,0,60,N
379558,FFF,2013B,0,215.0,10.0,-16.0,20.0,36.0,21.5,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,80-90%,0,60,N
381365,FFF,2013B,1,237.0,15.0,-16.0,19.0,35.0,15.8,1.0,86.0,86.0,0.0,0.0,M,0-35,North Western Region,Lower Than A Level,30-40%,1,90,N
382086,FFF,2013B,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0-35,South East Region,Lower Than A Level,90-100%,0,180,N
382160,FFF,2013B,1,196.0,8.0,-11.0,19.0,30.0,24.5,1.0,88.0,88.0,0.0,0.0,M,0-35,West Midlands Region,A Level or Equivalent,50-60%,0,180,N
383018,FFF,2013B,0,354.0,8.0,-17.0,20.0,37.0,44.25,2.0,76.0,76.0,0.0,-101.0,M,35-55,West Midlands Region,A Level or Equivalent,50-60%,1,135,N
383316,FFF,2013B,0,1022.0,23.0,-15.0,19.0,34.0,44.43478260869565,2.0,91.0,84.0,0.0,-105.5,M,35-55,South West Region,Lower Than A Level,80-90%,1,120,N
383388,FFF,2013B,1,259.0,8.0,-16.0,10.0,26.0,32.375,0.0,0.0,0.0,0.0,0.0,F,0-35,Ireland,A Level or Equivalent,90-100%,0,60,N
383541,FFF,2013B,0,674.0,11.0,-3.0,18.0,21.0,61.27272727272727,1.0,60.0,60.0,0.0,-3.0,M,35-55,East Anglian Region,Lower Than A Level,20-30%,0,60,N
383558,FFF,2013B,0,208.0,11.0,-17.0,18.0,35.0,18.90909090909091,1.0,92.0,92.0,0.0,-1.0,M,35-55,East Anglian Region,A Level or Equivalent,80-90%,0,60,N
383748,FFF,2013B,0,262.0,10.0,-6.0,18.0,24.0,26.2,1.0,56.0,56.0,0.0,-1.0,M,0-35,London Region,HE Qualification,10-20,0,120,N
383907,FFF,2013B,0,1006.0,19.0,-18.0,18.0,36.0,52.94736842105263,1.0,98.0,98.0,0.0,-14.0,F,35-55,West Midlands Region,A Level or Equivalent,70-80%,1,120,N
383946,FFF,2013B,0,454.0,14.0,2.0,20.0,18.0,32.42857142857143,1.0,82.0,82.0,0.0,-2.0,M,0-35,East Midlands Region,Lower Than A Level,90-100%,1,60,N
384866,FFF,2013B,0,536.0,19.0,-18.0,19.0,37.0,28.210526315789473,1.0,84.0,84.0,0.0,-3.0,F,0-35,London Region,Lower Than A Level,70-80%,0,60,N
385578,FFF,2013B,0,159.0,7.0,-11.0,18.0,29.0,22.714285714285715,1.0,84.0,84.0,0.0,-1.0,M,0-35,North Western Region,Lower Than A Level,50-60%,0,60,N
386985,FFF,2013B,1,189.0,3.0,-17.0,10.0,27.0,63.0,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,HE Qualification,20-30%,0,60,N
387174,FFF,2013B,0,1172.0,32.0,-18.0,20.0,38.0,36.625,3.0,87.33333333333333,83.0,0.0,-145.33333333333334,M,0-35,Ireland,A Level or Equivalent,50-60%,2,180,N
387447,FFF,2013B,0,536.0,21.0,-18.0,19.0,37.0,25.523809523809526,1.0,78.0,78.0,0.0,-3.0,M,0-35,North Region,A Level or Equivalent,50-60%,1,150,N
387635,FFF,2013B,0,152.0,13.0,-15.0,18.0,33.0,11.692307692307692,1.0,66.0,66.0,0.0,-1.0,M,0-35,London Region,A Level or Equivalent,0-10%,2,180,N
388323,FFF,2013B,0,13.0,2.0,9.0,11.0,2.0,6.5,0.0,0.0,0.0,0.0,0.0,M,35-55,South West Region,Lower Than A Level,20-30%,1,60,N
389759,FFF,2013B,1,921.0,21.0,-14.0,20.0,34.0,43.857142857142854,3.0,84.33333333333333,78.0,0.0,-138.0,M,35-55,South West Region,HE Qualification,70-80%,0,60,N
389773,FFF,2013B,1,275.0,16.0,-11.0,19.0,30.0,17.1875,0.0,0.0,0.0,0.0,0.0,F,0-35,East Midlands Region,A Level or Equivalent,10-20,1,90,Y
390400,FFF,2013B,0,769.0,31.0,-18.0,20.0,38.0,24.806451612903224,1.0,90.0,90.0,0.0,-1.0,M,0-35,Scotland,Lower Than A Level,90-100%,2,120,N
390440,FFF,2013B,1,549.0,10.0,-17.0,18.0,35.0,54.9,1.0,82.0,82.0,0.0,-1.0,M,0-35,Wales,Lower Than A Level,50-60%,1,60,N
391343,FFF,2013B,0,142.0,7.0,-6.0,19.0,25.0,20.285714285714285,1.0,78.0,78.0,0.0,0.0,M,0-35,West Midlands Region,Lower Than A Level,20-30%,2,150,N
391613,FFF,2013B,0,33.0,1.0,17.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,A Level or Equivalent,50-60%,1,120,N
391630,FFF,2013B,0,260.0,12.0,-13.0,19.0,32.0,21.666666666666668,2.0,85.0,84.0,0.0,-106.0,M,0-35,South East Region,Lower Than A Level,30-40%,1,60,N
391822,FFF,2013B,0,579.0,19.0,-18.0,20.0,38.0,30.473684210526315,2.0,83.5,78.0,0.0,-107.0,M,0-35,South Region,Lower Than A Level,70-80%,0,60,N
391891,FFF,2013B,0,620.0,20.0,-18.0,20.0,38.0,31.0,1.0,88.0,88.0,0.0,-2.0,M,0-35,Scotland,HE Qualification,30-40%,0,60,N
392691,FFF,2013B,1,1056.0,20.0,-18.0,19.0,37.0,52.8,1.0,54.0,54.0,0.0,-205.0,M,0-35,South West Region,Lower Than A Level,40-50%,0,210,N
393918,FFF,2013B,0,615.0,25.0,-18.0,19.0,37.0,24.6,1.0,94.0,94.0,0.0,-1.0,M,0-35,East Midlands Region,Lower Than A Level,40-50%,1,120,N
393934,FFF,2013B,0,211.0,12.0,-5.0,18.0,23.0,17.583333333333332,1.0,92.0,92.0,0.0,-5.0,M,0-35,East Anglian Region,A Level or Equivalent,30-40%,0,120,N
394347,FFF,2013B,0,1082.0,18.0,-11.0,20.0,31.0,60.111111111111114,2.0,85.5,80.0,0.0,-108.5,M,0-35,Wales,A Level or Equivalent,30-40%,1,60,N
394937,FFF,2013B,0,335.0,9.0,-18.0,19.0,37.0,37.22222222222222,1.0,76.0,76.0,0.0,0.0,M,0-35,South West Region,Lower Than A Level,90-100%,1,120,N
395010,FFF,2013B,1,48.0,3.0,-18.0,20.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,30-40%,2,150,N
395367,FFF,2013B,1,238.0,16.0,-18.0,20.0,38.0,14.875,1.0,88.0,88.0,0.0,-1.0,F,0-35,North Western Region,Lower Than A Level,20-30%,0,90,Y
395463,FFF,2013B,0,25.0,2.0,19.0,20.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,HE Qualification,50-60%,2,180,N
395588,FFF,2013B,0,1402.0,21.0,-8.0,20.0,28.0,66.76190476190476,1.0,82.0,82.0,0.0,-5.0,M,0-35,Yorkshire Region,A Level or Equivalent,40-50%,1,150,N
396679,FFF,2013B,0,358.0,27.0,-18.0,20.0,38.0,13.25925925925926,1.0,80.0,80.0,0.0,-1.0,F,0-35,South Region,HE Qualification,90-100%,0,180,N
396739,FFF,2013B,0,449.0,18.0,-18.0,18.0,36.0,24.944444444444443,2.0,86.0,82.0,0.0,-103.0,M,0-35,South East Region,HE Qualification,30-40%,0,60,N
397310,FFF,2013B,0,29.0,5.0,-9.0,16.0,25.0,5.8,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,50-60%,1,90,N
398040,FFF,2013B,0,2218.0,36.0,-18.0,20.0,38.0,61.611111111111114,3.0,93.66666666666667,88.0,0.0,-146.66666666666666,M,35-55,South Region,Lower Than A Level,80-90%,0,60,N
398118,FFF,2013B,0,505.0,11.0,-9.0,18.0,27.0,45.90909090909091,1.0,80.0,80.0,0.0,-1.0,F,0-35,South West Region,Lower Than A Level,30-40%,0,60,N
398656,FFF,2013B,0,620.0,18.0,-9.0,19.0,28.0,34.44444444444444,1.0,70.0,70.0,0.0,0.0,M,0-35,West Midlands Region,A Level or Equivalent,80-90%,0,120,N
398862,FFF,2013B,0,244.0,12.0,-3.0,18.0,21.0,20.333333333333332,1.0,82.0,82.0,0.0,-3.0,M,0-35,Wales,A Level or Equivalent,90-100%,0,90,N
399895,FFF,2013B,0,201.0,13.0,-14.0,15.0,29.0,15.461538461538462,0.0,0.0,0.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,40-50%,0,60,N
400004,FFF,2013B,1,639.0,14.0,-15.0,20.0,35.0,45.642857142857146,2.0,82.0,80.0,0.0,-107.0,M,0-35,South West Region,A Level or Equivalent,20-30%,1,60,N
400010,FFF,2013B,0,374.0,17.0,-18.0,20.0,38.0,22.0,2.0,63.0,58.0,0.0,-104.5,M,0-35,South Region,Lower Than A Level,0-10%,1,360,N
400087,FFF,2013B,0,810.0,21.0,-15.0,20.0,35.0,38.57142857142857,1.0,64.0,64.0,0.0,-1.0,F,0-35,North Region,A Level or Equivalent,10-20,1,60,N
400632,FFF,2013B,0,304.0,16.0,-11.0,20.0,31.0,19.0,1.0,92.0,92.0,0.0,-1.0,M,0-35,South Region,Lower Than A Level,80-90%,0,60,N
401812,FFF,2013B,0,446.0,13.0,-5.0,20.0,25.0,34.30769230769231,1.0,58.0,58.0,0.0,-1.0,M,35-55,North Western Region,Lower Than A Level,20-30%,0,60,N
402531,FFF,2013B,0,795.0,11.0,-18.0,20.0,38.0,72.27272727272727,0.0,0.0,0.0,0.0,0.0,M,35-55,South West Region,Lower Than A Level,50-60%,1,120,N
403158,FFF,2013B,1,497.0,19.0,-17.0,20.0,37.0,26.157894736842106,1.0,88.0,88.0,0.0,0.0,F,35-55,London Region,A Level or Equivalent,40-50%,0,60,N
404135,FFF,2013B,0,282.0,14.0,-4.0,20.0,24.0,20.142857142857142,1.0,74.0,74.0,0.0,-1.0,F,35-55,South West Region,A Level or Equivalent,50-60%,0,60,N
404147,FFF,2013B,0,543.0,18.0,-18.0,20.0,38.0,30.166666666666668,1.0,92.0,92.0,0.0,-1.0,M,0-35,Wales,Lower Than A Level,30-40%,2,120,N
404170,FFF,2013B,1,339.0,13.0,-16.0,20.0,36.0,26.076923076923077,1.0,88.0,88.0,0.0,0.0,F,0-35,London Region,A Level or Equivalent,10-20,0,90,N
404559,FFF,2013B,0,6.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,50-60%,0,60,N
405219,FFF,2013B,0,1056.0,20.0,-11.0,20.0,31.0,52.8,1.0,88.0,88.0,0.0,-3.0,F,35-55,South East Region,A Level or Equivalent,80-90%,0,60,N
405314,FFF,2013B,1,415.0,9.0,-8.0,19.0,27.0,46.111111111111114,1.0,84.0,84.0,0.0,0.0,M,0-35,North Western Region,A Level or Equivalent,60-70%,0,60,N
405889,FFF,2013B,0,523.0,23.0,-18.0,20.0,38.0,22.73913043478261,1.0,76.0,76.0,0.0,-1.0,M,0-35,West Midlands Region,Lower Than A Level,70-80%,0,60,N
407371,FFF,2013B,0,370.0,12.0,-17.0,19.0,36.0,30.833333333333332,1.0,98.0,98.0,0.0,-1.0,F,0-35,South Region,A Level or Equivalent,50-60%,0,60,N
407670,FFF,2013B,0,632.0,24.0,-18.0,19.0,37.0,26.333333333333332,1.0,90.0,90.0,0.0,-4.0,M,0-35,East Anglian Region,Lower Than A Level,70-80%,2,120,N
407681,FFF,2013B,0,217.0,9.0,1.0,19.0,18.0,24.11111111111111,2.0,76.5,68.0,0.0,-101.0,M,0-35,South Region,A Level or Equivalent,40-50%,0,60,N
407818,FFF,2013B,0,281.0,17.0,-16.0,19.0,35.0,16.529411764705884,1.0,72.0,72.0,0.0,-3.0,M,35-55,South Region,HE Qualification,20-30%,0,60,N
407968,FFF,2013B,0,78.0,9.0,-18.0,19.0,37.0,8.666666666666666,1.0,86.0,86.0,0.0,0.0,M,0-35,East Anglian Region,A Level or Equivalent,80-90%,0,90,N
408372,FFF,2013B,0,84.0,10.0,-17.0,17.0,34.0,8.4,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,90-100%,2,60,N
408651,FFF,2013B,0,457.0,14.0,-12.0,19.0,31.0,32.642857142857146,1.0,86.0,86.0,0.0,0.0,M,35-55,East Anglian Region,A Level or Equivalent,60-70%,0,60,N
408753,FFF,2013B,0,311.0,12.0,-10.0,19.0,29.0,25.916666666666668,1.0,96.0,96.0,0.0,-1.0,F,0-35,West Midlands Region,Lower Than A Level,30-40%,0,90,N
409663,FFF,2013B,1,17.0,4.0,4.0,14.0,10.0,4.25,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,Lower Than A Level,40-50%,2,120,N
410874,FFF,2013B,0,419.0,14.0,-16.0,19.0,35.0,29.928571428571427,1.0,70.0,70.0,0.0,-1.0,M,35-55,Yorkshire Region,A Level or Equivalent,0-10%,2,120,N
411013,FFF,2013B,0,297.0,17.0,-18.0,20.0,38.0,17.470588235294116,1.0,86.0,86.0,0.0,-3.0,M,0-35,North Region,Lower Than A Level,?,1,180,N
411553,FFF,2013B,0,201.0,6.0,-11.0,20.0,31.0,33.5,1.0,92.0,92.0,0.0,0.0,F,35-55,London Region,Post Graduate Qualification,10-20,2,180,N
412025,FFF,2013B,0,255.0,7.0,-5.0,18.0,23.0,36.42857142857143,1.0,86.0,86.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,80-90%,2,60,N
412102,FFF,2013B,0,379.0,15.0,-17.0,20.0,37.0,25.266666666666666,1.0,72.0,72.0,0.0,0.0,M,35-55,Scotland,HE Qualification,20-30%,0,60,N
412263,FFF,2013B,0,518.0,14.0,-18.0,19.0,37.0,37.0,3.0,83.33333333333333,68.0,0.0,-137.33333333333334,M,0-35,Ireland,HE Qualification,?,0,60,N
412307,FFF,2013B,0,421.0,21.0,-18.0,19.0,37.0,20.047619047619047,1.0,88.0,88.0,0.0,-1.0,F,0-35,London Region,A Level or Equivalent,40-50%,0,60,N
413705,FFF,2013B,0,61.0,5.0,-17.0,4.0,21.0,12.2,0.0,0.0,0.0,0.0,0.0,F,35-55,South East Region,Lower Than A Level,50-60%,2,150,N
414258,FFF,2013B,0,445.0,18.0,-16.0,20.0,36.0,24.72222222222222,1.0,62.0,62.0,0.0,0.0,F,0-35,Scotland,A Level or Equivalent,10-20,0,60,N
415952,FFF,2013B,0,80.0,5.0,-12.0,16.0,28.0,16.0,1.0,82.0,82.0,0.0,-3.0,M,0-35,Yorkshire Region,Lower Than A Level,80-90%,0,120,N
415988,FFF,2013B,0,517.0,16.0,-13.0,20.0,33.0,32.3125,1.0,56.0,56.0,0.0,-2.0,M,0-35,London Region,No Formal quals,0-10%,1,120,N
416229,FFF,2013B,0,272.0,9.0,-18.0,17.0,35.0,30.22222222222222,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,80-90%,0,90,N
416696,FFF,2013B,1,457.0,17.0,-18.0,19.0,37.0,26.88235294117647,1.0,76.0,76.0,0.0,-2.0,F,0-35,Scotland,HE Qualification,20-30%,0,60,N
416725,FFF,2013B,0,564.0,15.0,-18.0,15.0,33.0,37.6,1.0,82.0,82.0,0.0,-4.0,M,0-35,South Region,A Level or Equivalent,30-40%,1,60,N
418634,FFF,2013B,0,1217.0,28.0,-18.0,19.0,37.0,43.464285714285715,1.0,84.0,84.0,0.0,0.0,F,35-55,Yorkshire Region,Lower Than A Level,70-80%,1,120,N
418998,FFF,2013B,0,169.0,14.0,-1.0,20.0,21.0,12.071428571428571,1.0,84.0,84.0,0.0,-1.0,M,0-35,North Region,A Level or Equivalent,?,0,120,N
419228,FFF,2013B,1,110.0,5.0,-17.0,18.0,35.0,22.0,1.0,82.0,82.0,0.0,-1.0,M,0-35,East Anglian Region,Lower Than A Level,50-60%,1,300,N
419565,FFF,2013B,1,269.0,12.0,-5.0,19.0,24.0,22.416666666666668,1.0,54.0,54.0,0.0,0.0,M,35-55,East Anglian Region,Lower Than A Level,10-20,0,120,N
419791,FFF,2013B,0,652.0,18.0,-18.0,20.0,38.0,36.22222222222222,1.0,96.0,96.0,0.0,-2.0,F,0-35,North Region,A Level or Equivalent,?,0,60,N
419946,FFF,2013B,0,73.0,4.0,-14.0,16.0,30.0,18.25,1.0,68.0,68.0,0.0,-3.0,M,0-35,London Region,HE Qualification,60-70%,0,210,N
420096,FFF,2013B,1,111.0,8.0,-18.0,20.0,38.0,13.875,1.0,88.0,88.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,90-100%,0,60,N
420673,FFF,2013B,1,1477.0,18.0,-9.0,18.0,27.0,82.05555555555556,1.0,90.0,90.0,0.0,-1.0,M,0-35,Ireland,HE Qualification,?,1,150,N
420699,FFF,2013B,0,1335.0,35.0,-18.0,20.0,38.0,38.142857142857146,1.0,96.0,96.0,0.0,0.0,M,35-55,Ireland,A Level or Equivalent,?,0,60,N
420720,FFF,2013B,0,104.0,7.0,-17.0,19.0,36.0,14.857142857142858,1.0,60.0,60.0,0.0,0.0,M,35-55,East Anglian Region,HE Qualification,60-70%,0,90,N
420894,FFF,2013B,0,272.0,13.0,-5.0,19.0,24.0,20.923076923076923,1.0,72.0,72.0,0.0,0.0,M,0-35,South East Region,A Level or Equivalent,30-40%,2,120,N
422061,FFF,2013B,0,174.0,13.0,-18.0,20.0,38.0,13.384615384615385,1.0,60.0,60.0,0.0,-1.0,M,0-35,South Region,HE Qualification,90-100%,0,90,N
422087,FFF,2013B,0,674.0,27.0,-18.0,20.0,38.0,24.962962962962962,2.0,84.5,82.0,0.0,-103.0,M,0-35,Scotland,Lower Than A Level,90-100%,0,60,N
422280,FFF,2013B,1,477.0,22.0,-18.0,20.0,38.0,21.681818181818183,1.0,92.0,92.0,0.0,-3.0,F,35-55,South Region,A Level or Equivalent,60-70%,0,120,N
422340,FFF,2013B,0,887.0,31.0,-18.0,19.0,37.0,28.612903225806452,1.0,96.0,96.0,0.0,-3.0,F,35-55,London Region,HE Qualification,30-40%,1,60,N
423601,FFF,2013B,0,274.0,17.0,-17.0,19.0,36.0,16.11764705882353,1.0,78.0,78.0,0.0,0.0,M,0-35,North Western Region,A Level or Equivalent,0-10%,1,120,N
423985,FFF,2013B,0,296.0,6.0,-6.0,18.0,24.0,49.333333333333336,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,A Level or Equivalent,0-10%,1,210,N
424544,FFF,2013B,0,251.0,9.0,-16.0,18.0,34.0,27.88888888888889,0.0,0.0,0.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,70-80%,0,210,N
425748,FFF,2013B,0,851.0,14.0,-13.0,19.0,32.0,60.785714285714285,1.0,86.0,86.0,0.0,-1.0,M,0-35,East Anglian Region,A Level or Equivalent,90-100%,0,60,N
425755,FFF,2013B,1,505.0,15.0,-15.0,18.0,33.0,33.666666666666664,1.0,12.0,12.0,1.0,-1.0,M,0-35,North Region,Lower Than A Level,?,0,60,N
425997,FFF,2013B,0,1084.0,16.0,-18.0,18.0,36.0,67.75,1.0,74.0,74.0,0.0,-2.0,M,35-55,West Midlands Region,Lower Than A Level,20-30%,0,120,N
426074,FFF,2013B,0,134.0,13.0,-18.0,19.0,37.0,10.307692307692308,1.0,72.0,72.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,0-10%,1,120,N
426465,FFF,2013B,0,2112.0,28.0,-15.0,20.0,35.0,75.42857142857143,3.0,89.33333333333333,82.0,0.0,-141.0,F,35-55,Yorkshire Region,Lower Than A Level,10-20,0,60,N
427348,FFF,2013B,0,474.0,28.0,-18.0,19.0,37.0,16.928571428571427,1.0,80.0,80.0,0.0,-3.0,M,35-55,Scotland,HE Qualification,10-20,0,60,N
428142,FFF,2013B,0,172.0,10.0,-16.0,20.0,36.0,17.2,1.0,92.0,92.0,0.0,-2.0,F,0-35,Scotland,Lower Than A Level,30-40%,0,90,N
428641,FFF,2013B,0,600.0,21.0,-16.0,20.0,36.0,28.571428571428573,1.0,80.0,80.0,0.0,-1.0,M,0-35,Scotland,A Level or Equivalent,40-50%,0,60,N
428932,FFF,2013B,0,608.0,18.0,-18.0,20.0,38.0,33.77777777777778,1.0,94.0,94.0,0.0,-5.0,F,0-35,South West Region,A Level or Equivalent,30-40%,0,120,Y
428979,FFF,2013B,0,49.0,2.0,18.0,19.0,1.0,24.5,1.0,76.0,76.0,0.0,0.0,M,0-35,East Anglian Region,HE Qualification,70-80%,1,150,N
429162,FFF,2013B,0,230.0,8.0,-12.0,19.0,31.0,28.75,1.0,96.0,96.0,0.0,0.0,M,0-35,Ireland,A Level or Equivalent,0-10%,1,120,N
430554,FFF,2013B,1,83.0,6.0,-14.0,20.0,34.0,13.833333333333334,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,A Level or Equivalent,50-60%,0,90,N
430870,FFF,2013B,0,246.0,6.0,-18.0,19.0,37.0,41.0,2.0,85.5,85.0,0.0,-102.5,M,0-35,North Western Region,Lower Than A Level,90-100%,1,120,N
431251,FFF,2013B,0,58.0,6.0,-5.0,15.0,20.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,M,35-55,London Region,A Level or Equivalent,80-90%,1,60,N
431268,FFF,2013B,1,771.0,31.0,-18.0,19.0,37.0,24.870967741935484,1.0,85.0,85.0,0.0,-204.0,M,0-35,East Anglian Region,HE Qualification,20-30%,0,60,N
432222,FFF,2013B,0,880.0,18.0,-18.0,20.0,38.0,48.888888888888886,2.0,71.5,71.0,0.0,-109.5,M,35-55,South East Region,A Level or Equivalent,70-80%,1,60,N
432532,FFF,2013B,0,487.0,12.0,4.0,20.0,16.0,40.583333333333336,1.0,90.0,90.0,0.0,-1.0,M,0-35,North Region,A Level or Equivalent,?,1,60,N
434298,FFF,2013B,0,2.0,1.0,-16.0,-16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,Lower Than A Level,90-100%,0,90,Y
434476,FFF,2013B,1,2001.0,35.0,-16.0,20.0,36.0,57.17142857142857,1.0,94.0,94.0,0.0,-2.0,M,35-55,London Region,A Level or Equivalent,30-40%,1,180,Y
435043,FFF,2013B,0,170.0,11.0,-13.0,20.0,33.0,15.454545454545455,1.0,78.0,78.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,50-60%,1,120,N
435258,FFF,2013B,0,362.0,11.0,-18.0,20.0,38.0,32.90909090909091,0.0,0.0,0.0,0.0,0.0,M,35-55,Ireland,Lower Than A Level,10-20,0,60,N
437246,FFF,2013B,0,173.0,10.0,-1.0,20.0,21.0,17.3,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,Lower Than A Level,10-20,1,60,N
437752,FFF,2013B,1,255.0,8.0,-5.0,19.0,24.0,31.875,1.0,74.0,74.0,0.0,0.0,M,0-35,North Western Region,No Formal quals,30-40%,0,90,N
437872,FFF,2013B,0,220.0,14.0,-11.0,19.0,30.0,15.714285714285714,1.0,58.0,58.0,0.0,-1.0,M,0-35,South Region,Lower Than A Level,60-70%,0,120,N
438323,FFF,2013B,0,350.0,9.0,-10.0,20.0,30.0,38.888888888888886,2.0,85.5,85.0,0.0,-118.5,M,0-35,South East Region,HE Qualification,40-50%,0,120,N
438452,FFF,2013B,0,408.0,20.0,-11.0,20.0,31.0,20.4,1.0,86.0,86.0,0.0,-2.0,M,0-35,North Western Region,A Level or Equivalent,0-10%,0,60,N
439002,FFF,2013B,1,548.0,16.0,-18.0,19.0,37.0,34.25,1.0,84.0,84.0,0.0,-1.0,F,0-35,Wales,Lower Than A Level,70-80%,1,150,N
440288,FFF,2013B,1,13.0,1.0,16.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,A Level or Equivalent,50-60%,0,60,N
440632,FFF,2013B,0,697.0,26.0,-18.0,20.0,38.0,26.807692307692307,2.0,81.0,80.0,0.0,-107.0,M,0-35,Ireland,Lower Than A Level,10-20,2,180,N
440825,FFF,2013B,0,36.0,6.0,-15.0,16.0,31.0,6.0,1.0,76.0,76.0,0.0,-1.0,M,0-35,Yorkshire Region,Lower Than A Level,20-30%,1,150,N
440851,FFF,2013B,1,161.0,5.0,-9.0,12.0,21.0,32.2,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,Lower Than A Level,30-40%,2,120,N
440911,FFF,2013B,0,27.0,2.0,-11.0,12.0,23.0,13.5,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,Lower Than A Level,10-20,1,60,N
441421,FFF,2013B,1,78.0,4.0,-16.0,4.0,20.0,19.5,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,Lower Than A Level,40-50%,0,60,N
441954,FFF,2013B,0,304.0,11.0,-12.0,17.0,29.0,27.636363636363637,1.0,64.0,64.0,0.0,-4.0,M,0-35,London Region,Lower Than A Level,10-20,0,90,N
442436,FFF,2013B,1,800.0,27.0,-18.0,20.0,38.0,29.62962962962963,1.0,90.0,90.0,0.0,-2.0,M,0-35,West Midlands Region,HE Qualification,10-20,0,60,N
